,Ano Evento,Mês Evento,Subestação Hier.Geoelétrica,Alimentador Hier.Geoelétrica,Bloco Alimentador Hier.Geoelétrica,Transformador Hier.Geoelétrica,Pot,Cod Grupo Causa GPO,Grupo Causa GPO,Cod Causa Evento,Causa Evento,DIC Transformador,FIC Transformador,Duração
5526,2013,03/2013,MGB,MGB-L4,18172,2544,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C323,CABOS LIGAÇÃO DO TRA,16.44993,21.0,0.78333
5527,2013,06/2013,MGB,MGB-L4,18172,2544,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C224,ISOLADOR SUSPENSÃO D,28.35,21.0,1.35
5528,2013,07/2013,MGB,MGB-L4,18172,2544,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,33.45993,21.0,1.59333
5529,2014,08/2014,MGB,MGB-L4,-1,2544,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C393,PORTA-FUSIVEL DANIFI,19.72824,21.0,0.9394399999999999
5530,2014,10/2014,MGB,MGB-L4,18172,2544,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,22.70331,21.0,1.08111
5531,2013,04/2013,MGB,MGB-L3,4791,2545,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C321,CRUZAMENTO BT (FLY-T,37.70058,174.0,0.21667
5532,2013,04/2013,MGB,MGB-L3,4791,2545,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,14.58275,175.0,0.08333
5533,2012,11/2012,MGB,MGB-L3,4791,2546,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C323,CABOS LIGAÇÃO DO TRA,125.8,148.0,0.85
5534,2013,01/2013,MGB,MGB-L3,4791,2546,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C322,JUMPER BT,234.33284,148.0,1.5833300000000001
5535,2013,04/2013,MGB,MGB-L3,19795,2546,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,12.74949,153.0,0.08333
5536,2013,06/2013,MGB,MGB-L3,19795,2546,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,3.0,1.0,0.0
5537,2014,11/2014,MGB,MGB-L3,19795,2546,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C271,PARTIDO NA FASE,168.66705,115.0,1.46667
5538,2014,11/2014,MGB,MGB-L3,19795,2546,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C272,DESNIVELADO,138.0,115.0,1.2
5539,2012,03/2012,MGB,MGB-L3,2548,2548,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C272,DESNIVELADO,258.06732,196.0,1.31667
5540,2012,09/2012,MGB,MGB-L3,2548,2548,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,133.0,70.0,1.9
5541,2012,12/2012,MGB,MGB-L3,2548,2548,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C322,JUMPER BT,567.16735,205.0,2.7666700000000004
5542,2012,12/2012,MGB,MGB-L3,2548,2548,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C271,PARTIDO NA FASE,413.41735,205.0,2.01667
5543,2013,04/2013,MGB,MGB-L3,2548,2548,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,16.99932,204.0,0.08333
5544,2013,04/2013,MGB,MGB-L3,2549,2549,30.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,0.08333,1.0,0.08333
5545,2013,05/2013,MGB,MGB-L3,2549,2549,30.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,2.8,1.0,2.8
5546,2012,02/2012,JPS/B,JPS/B-C1,2553,2553,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C324,FLY-TAP AT,11.28114,13.0,0.86778
5547,2012,02/2012,JPS/B,JPS/B-C1,2553,2553,45.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,4.24671,13.0,0.32667
5548,2012,06/2012,JPS/B,JPS/B-C1,2553,2553,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,5.56114,13.0,0.42778
5549,2013,04/2013,JPS/A,JPS/A-L9,2553,2553,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,10.73228,26.0,0.41278
5550,2012,08/2012,MGB,MGB-L3,1988,2560,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C392,DEFEITO EM JUMPER/CO,168.91819,43.0,3.9283300000000003
5551,2013,04/2013,MGB,MGB-L3,1988,2560,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,10.33292,124.0,0.08333
5552,2013,04/2013,MGB,MGB-L3,1988,2560,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C195,VAZAMENTO DE ÓLEO / ,15.25944,124.0,0.12306
5553,2013,08/2013,MGB,MGB-L3,1988,2560,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,338.14056,124.0,2.72694
5554,2014,06/2014,MGB,MGB-L3,1988,2560,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,114.52653,123.0,0.93111
5555,2012,02/2012,MGB,MGB-L7,2561,2561,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,648.32874,183.0,3.54278
5556,2012,07/2012,MGB,MGB-L7,2561,2561,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,118.06728,184.0,0.64167
5557,2014,02/2014,MGB,MGB-L7,2561,2561,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,113.14938,186.0,0.6083299999999999
5558,2014,12/2014,MGB,MGB-L7,2561,2561,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,3.0,1.0,0.0
5559,2012,02/2012,MGB,MGB-L7,2562,2562,45.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,400.33414,113.0,3.54278
5560,2012,07/2012,MGB,MGB-L7,2562,2562,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,72.50871,113.0,0.64167
5561,2014,02/2014,MGB,MGB-L7,2562,2562,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,69.34962,114.0,0.60833
5562,2012,02/2012,MGB,MGB-L7,10959,2564,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,531.417,150.0,3.54278
5563,2012,06/2012,MGB,MGB-L7,10959,2564,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C271,PARTIDO NA FASE,223.83386,158.0,1.4166699999999999
5564,2012,07/2012,MGB,MGB-L7,10959,2564,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,101.38386,158.0,0.64167
5565,2012,11/2012,MGB,MGB-L7,10959,2564,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C323,CABOS LIGAÇÃO DO TRA,164.99934,198.0,0.8333299999999999
5566,2013,02/2013,MGB,MGB-L7,10959,2564,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C278,PARTIDO NA CONEXÃO,348.03399,197.0,1.7666700000000002
5567,2014,02/2014,MGB,MGB-L7,10959,2564,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,127.14097,209.0,0.6083299999999999
5568,2014,09/2014,MGB,MGB-L7,10959,2564,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C193,FALHA BUCHA DE BT,404.41737,211.0,1.91667
5569,2012,02/2012,MGB,MGB-L7,2566,2566,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,527.23426,332.0,1.5880549999999998
5570,2012,04/2012,MGB,MGB-L7,2566,2566,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C193,FALHA BUCHA DE BT,214.5,165.0,1.3
5571,2012,04/2012,MGB,MGB-L7,2566,2566,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C195,VAZAMENTO DE ÓLEO / ,96.24945,165.0,0.58333
5572,2014,02/2014,MGB,MGB-L7,2566,2566,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,105.24109,173.0,0.60833
5573,2014,03/2014,MGB,MGB-L7,2566,2566,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,3.0,1.0,0.0
5574,2014,07/2014,MGB,MGB-L7,2566,2566,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C271,PARTIDO NA FASE,289.53276,172.0,1.68333
5575,2012,02/2012,MGB,MGB-L7,2568,2568,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,549.46703,346.0,1.588055
5576,2013,12/2013,MGB,MGB-L7,2568,2568,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C393,PORTA-FUSIVEL DANIFI,428.0,214.0,2.0
5577,2014,02/2014,MGB,MGB-L7,2568,2568,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,135.65759,223.0,0.60833
5578,2014,12/2014,MGB,MGB-L7,2568,2568,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,3.0,1.0,0.0
5579,2012,01/2012,MGB,MGB-L7,10959,2569,112.5,13,DISTRIBUIÇÃO NÃO PROGRAMADA - FENOMENOS NATURAIS,C292,DESCARGA ATMOSFÉRICA,339.16575,275.0,1.23333
5580,2012,02/2012,MGB,MGB-L7,10959,2569,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,974.2645,275.0,3.54278
5581,2012,07/2012,MGB,MGB-L7,10959,2569,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,173.89257,271.0,0.6416700000000001
5582,2012,11/2012,MGB,MGB-L7,10959,2569,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C272,DESNIVELADO,838.66576,272.0,3.08333
5583,2013,03/2013,MGB,MGB-L7,10959,2569,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C193,FALHA BUCHA DE BT,1694.23242,274.0,6.18333
5584,2013,04/2013,MGB,MGB-L7,10959,2569,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C193,FALHA BUCHA DE BT,386.75091,273.0,1.4166699999999999
5585,2013,07/2013,MGB,MGB-L7,10959,2569,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C195,VAZAMENTO DE ÓLEO / ,353.40093,279.0,1.26667
5586,2014,02/2014,MGB,MGB-L7,2569,2569,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,172.76572,284.0,0.6083299999999999
5587,2014,12/2014,MGB,MGB-L7,2569,2569,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C193,FALHA BUCHA DE BT,209.73238,286.0,0.73333
5588,2012,02/2012,JPS/B,JPS/B-C1,2570,2570,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C324,FLY-TAP AT,78.1002,90.0,0.86778
5589,2012,02/2012,JPS/B,JPS/B-C1,2570,2570,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,29.4003,90.0,0.32667
5590,2012,06/2012,JPS/B,JPS/B-C1,2570,2570,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,39.35576,92.0,0.42777999999999994
5591,2012,11/2012,JPS/B,JPS/B-C1,2570,2570,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C273,ENTRELAÇADO,173.26636,92.0,1.88333
5592,2013,04/2013,JPS/A,JPS/A-L9,2570,2570,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,81.73044,198.0,0.41278
5593,2012,02/2012,JPS/B,JPS/B-C1,2571,2571,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C324,FLY-TAP AT,14.75226,17.0,0.86778
5594,2012,02/2012,JPS/B,JPS/B-C1,2571,2571,112.5,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C281,PARTIDO NA FASE,5.55339,17.0,0.32667
5595,2012,06/2012,JPS/B,JPS/B-C1,2571,2571,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,7.27226,17.0,0.42778
5596,2013,04/2013,JPS/A,JPS/A-L9,2571,2571,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,14.03452,34.0,0.41278000000000004
5597,2012,02/2012,MGB,MGB-L7,2051,2586,30.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,5.89278,1.0,5.89278
5598,2013,10/2013,MGB,MGB-L7,2051,2586,30.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C288,PRESTES A SE ROMPER,6.23333,1.0,6.23333
5599,2014,02/2014,MGB,MGB-L7,2051,2586,30.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,0.60833,1.0,0.60833
5600,2014,12/2014,MGB,MGB-L7,2051,2586,30.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,3.0,1.0,0.0
5601,2014,12/2014,MGB,MGB-L7,2051,2586,30.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C282,DESNIVELADO,2.16667,1.0,2.16667
5602,2012,02/2012,MGB,MGB-L6,7835,2588,112.5,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,16.65951,147.0,0.11333
5603,2012,08/2012,MGB,MGB-L6,7835,2588,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C441,ISOLADOR DANIFICADO,206.04856,148.0,1.39222
5604,2012,01/2012,MGB,MGB-L6,2179,2589,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C271,PARTIDO NA FASE,570.0,100.0,5.7
5605,2012,02/2012,MGB,MGB-L6,2179,2589,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,11.44633,101.0,0.11333
5606,2012,03/2012,MGB,MGB-L6,2179,2589,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,3.0,1.0,0.0
5607,2012,03/2012,MGB,MGB-L6,2179,2589,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C271,PARTIDO NA FASE,3.0,1.0,0.0
5608,2012,08/2012,MGB,MGB-L6,2179,2589,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C441,ISOLADOR DANIFICADO,140.61422,101.0,1.3922199999999998
5609,2013,02/2013,MGB,MGB-L6,2179,2589,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C272,DESNIVELADO,377.06633,101.0,3.73333
5610,2012,01/2012,MGB,MGB-L6,2590,2590,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C271,PARTIDO NA FASE,316.25,275.0,1.15
5611,2012,02/2012,MGB,MGB-L6,2590,2590,75.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,31.16575,275.0,0.11333
5612,2012,08/2012,MGB,MGB-L6,2590,2590,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C441,ISOLADOR DANIFICADO,388.42938,279.0,1.39222
5613,2012,09/2012,MGB,MGB-L6,2590,2590,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C441,ISOLADOR DANIFICADO,3.0,1.0,0.0
5614,2014,03/2014,MGB,MGB-L6,2590,2590,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C271,PARTIDO NA FASE,356.48431,293.0,1.21667
5615,2012,08/2012,MGB,MGB-L7,2593,2593,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,178.68696,257.0,0.69528
5616,2013,04/2013,MGB,MGB-L7,2593,2593,75.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C271,PARTIDO NA FASE,789.3158,260.0,3.03583
5617,2013,06/2013,MGB,MGB-L7,2593,2593,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C196,SOBRETENSÃO,1062.33253,259.0,4.1016699999999995
5618,2014,01/2014,MGB,MGB-L7,2593,2593,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C393,PORTA-FUSIVEL DANIFI,410.46754,262.0,1.56667
5619,2014,02/2014,MGB,MGB-L7,2593,2593,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,159.38246,262.0,0.60833
5620,2014,05/2014,MGB,MGB-L7,2593,2593,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C195,VAZAMENTO DE ÓLEO / ,1082.93246,262.0,4.13333
5621,2014,07/2014,MGB,MGB-L7,2593,2593,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C326,JUMPER CHAVE FUSÍVEL,109.16754,262.0,0.41667
5622,2014,08/2014,MGB,MGB-L7,-1,2593,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C275,PARTIDO NA EMENDA,1314.36754,262.0,5.0166699999999995
5623,2014,12/2014,MGB,MGB-L7,2593,2593,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C275,PARTIDO NA EMENDA,3.0,1.0,0.0
5624,2014,12/2014,MGB,MGB-L7,2593,2593,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,3.0,1.0,0.0
5625,2014,12/2014,MGB,MGB-L7,2593,2593,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C326,JUMPER CHAVE FUSÍVEL,3.0,1.0,0.0
5626,2014,12/2014,MGB,MGB-L7,2593,2593,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C181,PARA-RAIOS CURTO-CIR,481.0728,260.0,1.85028
5627,2014,12/2014,MGB,MGB-L7,2593,2593,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C195,VAZAMENTO DE ÓLEO / ,3.0,1.0,0.0
5628,2014,12/2014,MGB,MGB-L7,2593,2593,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C393,PORTA-FUSIVEL DANIFI,3.0,1.0,0.0
5629,2012,08/2012,MGB,MGB-L7,2597,2597,225.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,0.69528,1.0,0.69528
5630,2014,02/2014,MGB,MGB-L7,2597,2597,225.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,0.60833,1.0,0.60833
5631,2014,07/2014,MGB,MGB-L7,2597,2597,225.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C391,ISOLADOR DANIFICADO,4.4,1.0,4.4
5632,2014,12/2014,MGB,MGB-L7,2597,2597,225.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C181,PARA-RAIOS CURTO-CIR,1.31417,1.0,1.31417
5633,2012,07/2012,CPX,CPX-L1,2598,2598,150.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,0.79111,2.0,0.395555
5634,2012,08/2012,CPX,CPX-L1,2598,2598,150.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C080,FALHA EM CHAVE SECCI,0.45806,1.0,0.45806
5635,2012,09/2012,CPX,CPX-L1,2598,2598,150.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,3.0,1.0,0.0
5636,2012,09/2012,CPX,CPX-L1,2598,2598,150.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C080,FALHA EM CHAVE SECCI,3.0,1.0,0.0
5637,2013,02/2013,CPX,CPX-L1,2598,2598,150.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,4.42084,2.0,2.21042
5638,2013,10/2013,CPX,CPX-L1,2598,2598,150.0,3,SUBESTAÇÃO NÃO PROGRAMADA,C073,FALHA DE CONEXÃO,0.09806,1.0,0.09806
5639,2014,04/2014,CPX,CPX-L1,2598,2598,150.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C196,SOBRETENSÃO,0.93333,1.0,0.93333
5640,2012,08/2012,MGB,MGB-L7,2613,2613,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,185.115,86.0,2.1525000000000003
5641,2014,02/2014,MGB,MGB-L7,2613,2613,75.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,223.21816,86.0,2.5955600000000003
5642,2014,12/2014,MGB,MGB-L7,2613,2613,75.0,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C181,PARA-RAIOS CURTO-CIR,159.12408,86.0,1.85028
5643,2012,08/2012,MGB,MGB-L7,11400,2614,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,337.9425,157.0,2.1525
5644,2014,02/2014,MGB,MGB-L7,11400,2614,112.5,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,407.50292,157.0,2.5955600000000003
5645,2014,12/2014,MGB,MGB-L7,11400,2614,112.5,11,DISTRIBUIÇÃO NÃO PROGRAMADA - FALHA EM EQUIPAMENTO (LINHA / REDE),C181,PARA-RAIOS CURTO-CIR,290.49396,157.0,1.8502800000000001
5646,2012,02/2012,MGB,MGB-L7,2619,2619,45.0,12,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM ISOLADOR,C222,ISOLADOR PINO DANIFI,343.64966,97.0,3.54278
5647,2012,07/2012,MGB,MGB-L7,2619,2619,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C325,JUMPER AT,61.60032,96.0,0.6416700000000001
5648,2014,02/2014,MGB,MGB-L7,2619,2619,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C287,PARTIDO NA CONEXÃO,63.87465,105.0,0.60833
5649,2012,02/2012,CPX,CPX-L5,17886,2626,45.0,10,DISTRIBUIÇÃO NÃO PROGRAMADA - DEFEITO EM CONEXÃO,C278,PARTIDO NA CONEXÃO,89.1,27.0,3.3
5650,2012,02/2012,CPX,CPX-L5,17886,2626,45.0,9,DISTRIBUIÇÃO NÃO PROGRAMADA - CABO PARTIDO OU DETERIORADO,C271,PARTIDO NA FASE,121.5,27.0,4.5
